Elapsed,Reward
14.936395,50.0
14.946382,50.0
14.956077,50.0
14.965189,50.0
14.97423,50.0
14.983587,50.0
14.992493,50.0
15.001403,50.0
15.010635,50.0
15.019738,50.0
15.02854,50.0
15.03735,50.0
15.046074,50.0
15.055425,50.0
15.064458,50.0
15.07332,50.0
15.08205,50.0
15.090955,50.0
15.099691,50.0
15.108455,50.0
15.11724,50.0
15.126,50.0
15.134745,50.0
15.14356,50.0
15.152253,50.0
15.161554,50.0
15.170652,50.0
15.179412,50.0
15.188225,50.0
15.197003,50.0
15.205763,50.0
15.214509,50.0
15.223188,50.0
15.231892,50.0
15.240586,50.0
15.249301,50.0
15.258037,50.0
15.267262,50.0
15.276331,50.0
15.285136,50.0
15.293886,50.0
15.30264,50.0
